item	itemLabel	value	valueLabel
http://www.wikidata.org/entity/Q3742415	fencooperite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3745743	finnemanite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3760991	gerdtremmelite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3784124	heidornite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3806772	jamesite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3810956	juanitaite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3831545	liandratite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3836761	loranskite-(Y)	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3863007	morinite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3878580	northupite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3898814	peisleyite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3901130	petscheckite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3931262	rebulite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3935809	rilandite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3941495	rosenhahnite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3979229	szmikite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q17027938	humanity	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q19572149	Humans	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q19862115	pigotite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q28122546	epifanovite	http://www.wikidata.org/entity/Q5	human
http://www.wikidata.org/entity/Q3593534	Happy Isles	http://www.wikidata.org/entity/Q8	happiness
http://www.wikidata.org/entity/Q258	South Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q25268	Afro-Asiatic languages	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q136898	1193 Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q203548	African Plate	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q383888	MV Africa Mercy	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q387659	Afrikanisches Viertel	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q1109057	Q1109057	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q2458580	Republic of New Afrika	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q2904906	Sauce Africaine	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q4992511	galinha à Africana	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q12141009	Africa Square	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q13571731	Deep in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q16142904	Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q43386236	Africká	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q48760073	Q48760073	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q59924832	Q59924832	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q76888271	Afrikanische Straße	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q597684	Red-breasted Nuthatch	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1014325	Canada Square	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2268577	Canada Camp	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2608363	Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2682231	Canadameer	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2684010	Q2684010	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2709165	24899 Dominiona	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3109336	Glyceria canadensis	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3390574	Place du Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3452143	rue du Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q5029312	Canada Basin	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q5030897	Canadian traveller problem	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q6459253	LNER Class A4 4489 “Dominion of Canada”	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q16166190	Q16166190	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q18982568	Canadaplein	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q56839716	United States–Mexico–Canada Agreement	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q61944034	Quai du Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q85192987	Q85192987	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1301	nihonium	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q39132	.jp	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q118537	Japan Trench	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q156773	727 Nipponia	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3452389	rue du Japon	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3487692	Asiatic Society of Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q5923834	Eastern role-playing game	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q6159323	Japonaiserie	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q17146917	japanning	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q19838331	Japanese encephalitis virus	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q46156042	Japonská	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q67175738	Q67175738	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q67201563	Kamuysaurus japonicus	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q87402980	Q87402980	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q216061	Bridge of the Americas	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q7565945	South America Glacier	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q1090596	11871 Norge	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1126449	Norwegian Current	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1468713	norite	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1500359	Norge	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1812886	HNoMY Norge	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1910369	Norway Township	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q2091354	Tour of Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q7060821	Norway 1985	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q19381241	Noorwegenstraat	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q20682514	rue de Norvège	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q21098048	carrefour de Norvège	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q23297038	rue de Norvège	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q43389825	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q44744891	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q45123115	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q45192873	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q45297842	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q45982492	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q46407881	Norská	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q84085734	Norgesgade	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1860	English	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q18389	New England	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q34640	English Channel	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q110693	English opening	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q183231	Bank of England	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q632747	English Opening, Symmetrical Variation	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q1095555	English Defence	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q1467315	New England	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q3345312	New England	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q12248964	Q12248964	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q12310148	Englandsvej	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q15216664	English Park	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q15965340	Rue d'Angleterre - Engelandstraat	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q19117947	Engelandlaan	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q20680521	rue d'Angleterre	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q23296883	Q23296883	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q29648034	Angleterre lace	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q43386275	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q43431064	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q43464940	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q43518148	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q44934914	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45021019	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45063762	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45099719	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45119316	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45186658	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45188139	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45248515	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45257290	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45366192	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45701028	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q45804128	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q46026763	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q46277144	Anglická	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q71629989	Praça da Inglaterra (Salvador)	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q85090204	Rue Engeland - Engelandstraat	http://www.wikidata.org/entity/Q21	England
http://www.wikidata.org/entity/Q1952	Nova Scotia	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q383624	caledonite	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q496971	Scotland County	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q506690	Scotland County	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q515205	Caledonia County	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q2115380	HMS Caledonia	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q3450551	rue d'Écosse	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q3952791	scotlandite	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q7536467	Skottgränd	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q19512007	Schotlandstraat	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q23296889	Q23296889	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q46039791	Skotská	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q60522199	Schottländer	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q61	Washington, D.C.	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1223	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q27240	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q54258	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q56149	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q79281	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q125821	George Washington Bridge	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q156444	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q158793	Washingtonia	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q166186	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q217139	USS George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q263418	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q304671	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q312487	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q373886	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q386189	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q432637	George Washington University	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q482386	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q484538	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q484643	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q485408	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q486040	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q486486	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q489486	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q489571	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q495037	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q495979	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q496486	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q497200	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q501157	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q501559	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q502929	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q505380	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q506907	Washington Parish	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q507256	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q507587	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q510915	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q511164	Washington County	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q575163	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q626992	New Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q629961	George Washington Custis Lee	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q744159	Washington's Birthday	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1013498	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1016131	Port Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1026008	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1088831	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1373453	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1438808	Fort Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1476974	George Washington Birthplace National Monument	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1879629	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1882561	Washington Circle	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q1967325	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q2301794	USS George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q2416989	Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q2446223	Washington, Connecticut	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q2550495	Washingtonplatz	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q2550498	Washingtonstraße	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q2893092	USS George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q3450391	rue Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q3683526	Washington Monument	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q4308517	George Washington Vanderbilt III	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q4470194	George Washington Whistler	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5472252	Fort Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5472257	Fort Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5472261	Fort Washington Park	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5545917	George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5545919	George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5545927	George Washington Book Prize	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q5546027	George Washington State Forest	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q7971580	Washington's Landing	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q7972361	Washington Township	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q9322657	George Washington Rondo in Warsaw	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q16275947	George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q18217658	Washington, Alabama	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q20074908	Q20074908	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q20681650	place George-Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q21270267	Heterospilus washingtoni	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q22035475	George Washington Delap	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q23018014	Washington-Bolivar metro station	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q35452400	Washington Valley	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q42306582	George Washington High School	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q43052410	Washingtonova	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q48647899	Washington Valley	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q57247343	George Washington Cemetery	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q63860899	George Washington	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q81561718	John George Washington Hancock	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q87762563	Washington Street	http://www.wikidata.org/entity/Q23	George Washington
http://www.wikidata.org/entity/Q482546	Wales	http://www.wikidata.org/entity/Q25	Wales
http://www.wikidata.org/entity/Q3870068	namuwite	http://www.wikidata.org/entity/Q25	Wales
http://www.wikidata.org/entity/Q54817567	Welsh Streets, Liverpool	http://www.wikidata.org/entity/Q25	Wales
http://www.wikidata.org/entity/Q19267525	Ierlandstraat	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q20681962	rue d'Irlande	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q46039770	Irská	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q62106122	Q62106122	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q64034600	Q64034600	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q85063929	Rue d'Irlande - Ierlandstraat	http://www.wikidata.org/entity/Q27	Ireland
http://www.wikidata.org/entity/Q153668	434 Hungaria	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q1056427	Hungaria (train)	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q9366255	Q9366255	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q19254662	Hongarijepad	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q20095871	Q20095871	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q20681929	rue de Hongrie	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q23296929	Q23296929	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q38173161	LB&SCR E1 class 152 “Hungary”	http://www.wikidata.org/entity/Q28	Hungary
