item	itemLabel	value	valueLabel
http://www.wikidata.org/entity/Q8031258	women's tennis in South Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q16154209	netball in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q16259119	Etisalat Prize for Literature	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q23541196	Queen mothers in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q25061261	football in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q28223061	basketball in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q48835245	Kusafiri	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q50828855	African Continental Free Trade Area	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q51078246	Next Einstein Forum	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q56378652	Q56378652	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q59330465	Pechino Express 7 - Avventura in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q61721869	African theatre of World War II	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q64764762	hunting in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q86694873	2020 coronavirus pandemic in Africa	http://www.wikidata.org/entity/Q15	Africa
http://www.wikidata.org/entity/Q13959	Thanksgiving	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q166601	field hockey in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q192531	Peace Arch Park	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q809885	baseball in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q810353	basketball in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q840925	economy of Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q944932	sport in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1051173	2006 Women's Rugby World Cup	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1215892	National Hockey League	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1560445	Rebellions of 1837	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q1851677	Skate Canada International	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2004513	1954 Atlantic hurricane season	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2251556	education in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2915839	soccer in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2973157	cinema of Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q2996302	Fenian raids	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3290416	Sprint car racing	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3349614	OFII	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3452888	rugby union in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q3536520	Ultra-Trail Harricana of Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q4610706	2008 Canada listeriosis outbreak	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q4629590	2013 Men's Pan American Cup	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q4697783	Air Canada enRoute Film Festival	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q4825176	Australian rules football in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q5087372	Chasm Provincial Park	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q5185011	cricket in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q5198633	cycling in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q5758340	higher education in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q6304174	judo in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q6468888	lacrosse in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q7361048	roller derby in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q7378282	rugby league in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q7501053	shooting sports in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q7646129	surfing in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q7940484	volleyball in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q8031235	women's soccer in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q8038094	wrestling in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q10425960	bandy in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q10537271	ice hockey in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q15581374	2014 North American polar vortex	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q15991189	2005 Indoor Pan American Cup	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17103699	Candy cane	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17347258	Zec de la Rivière-York	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17513955	Canadian 10Km Road Race Championships	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17513960	Canadian 5Km Road Race Championships	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17514008	Canadian Half Marathon Championships	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17514051	Canadian Marathon Championships	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q17636106	Operation Lentus	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q18359247	Skate Canada Autumn Classic	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q18386353	Canadian Cross Country Championships	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q18559456	November 2014 North American cold wave	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q19866596	quidditch in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q28162847	basketball in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q28913004	Operation Limpid	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q29097967	February 2015 North American cold wave	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q30916736	tennis in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q46142254	Ceraphin Corporation	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q47508506	2017–18 North American cold wave	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q48990291	1980 Canadian Professional Championship	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q49311911	2011 IBSF World Under-21 Snooker Championship	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q52534764	2018 York University strike	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q55138146	Purcell Supergroup	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q69433914	Global Anti-totalitarianism Protest	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q77327255	United Church of Canada-Montreal Ottawa Conference	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q83873580	2020 coronavirus pandemic in Canada	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q85816791	Yorkton Film Festival Golden Sheaf Award - Animation	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q85816794	Yorkton Film Festival Golden Sheaf Award - Best of Festival	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q85816796	Yorkton Film Festival Golden Sheaf Award - Experimental	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q85816797	Yorkton Film Festival Golden Sheaf Award - Ruth Shaw	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/P1786	posthumous name	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q80949	April Fools' Day	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q146579	The Beyoncé Experience	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q319831	economy of Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q379831	Tandoor	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q412764	Ajikiri	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q634171	Typhoon Tip	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q704627	Operation Starvation	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q709352	Japan campaign	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q737542	Genpei War	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q834934	education in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q850204	cinema of Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q855988	Super Rugby	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q866287	Top League	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q933390	23rd World Scout Jamboree	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1156325	2013 Japanese House of Councillors election	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1158805	food steamer	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1417709	association football in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1540073	sports in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1671798	NHK Trophy	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q1860997	Japan Figure Skating Championships	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q2999225	Kirin Cup 1986	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3452890	rugby union in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3487278	Atom Heart Mother World Tour	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q4099167	Bungakuza	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q4349221	Q4349221	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q5353623	Nippon Professional Baseball All-Star Series	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q5905918	horseracing in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q6145647	Japan Open	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7164465	Penny lick	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7284673	Rainbow March	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7443835	Secondary education in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7861180	Typhoon Gay	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7861213	Typhoon Joan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q8031173	women's football in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q10425959	bandy in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q10969960	Japan Junior Figure Skating Championships	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11186152	Rice riots of 1993	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11186159	1994 heatwave in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11186711	2007 heatwave in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11249129	THE VOC@LOiD M@STER	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11252807	VONA	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11272296	Q11272296	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11273258	Q11273258	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11334012	Q11334012	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11343714	Medal Winners Open	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11433503	Yamatoni	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11443445	Amakusa Christian Museum	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11505692	futsal in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11505703	boxing in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11509238	The Shipbuilders’ Association of Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q11552591	Q11552591	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q13548482	baseball in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q16911284	Higher education in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q16969572	Australian rules football in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q17056406	Typhoon Fran	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q17220596	Kokuseikyo	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q18417962	2018 FIVB Volleyball Women's World Championship	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q20829242	Typhoon Goni	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q20983153	two-wheeler usage in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q22094806	American football in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q22127613	JCG Miura	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q22129049	2013 heatwave in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q24046223	La maison de Bellevue sur la colline	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q25480094	2013 Asian Men's Hockey Champions Trophy	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q27510011	Fantastic Babys	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q27553312	Q27553312	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q27920441	Sakura hama	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q28153965	cricket in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q28154261	ice hockey in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q28448497	2013 Asian Women's Hockey Champions Trophy	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q28874650	Bus travel in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q28973868	University of Maryland University College Asia	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q29098005	U.S. nuclear weapons in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q29388143	Amami Guntō National Park	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q30916729	tennis in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q32647843	Field hockey at the 2020 Summer Olympics – Men's tournament	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q38428702	Keen Sword 17	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q39047279	karate in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q39054859	2017 Women's Hockey Asia Cup	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q39080755	Golf at the 2020 Summer Olympics	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q48781011	Code for Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q48971582	mixed martial arts in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q49192303	FileMaker Conference	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q55385504	Manichaean Diagram of the Universe	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q56693522	2018 Women's Hockey Sompo Cup	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q59489099	Q59489099	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q61950859	Yatamomo	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q69433914	Global Anti-totalitarianism Protest	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q74109817	2019 Women's Ready Steady Tokyo Hockey Tournament	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q74114498	2019 Men's Ready Steady Tokyo Hockey Tournament	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q74124908	2020 Women's Hockey Junior Asia Cup	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q80791926	Lap of the Gods	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q83872291	2020 coronavirus pandemic in Japan	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q85882930	I am a cook, and I am an eater.	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q149359	culture of South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q150701	War of the Spanish Succession	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q152218	Nine Years' War	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q181336	Dakar Rally	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q275736	Battle of San Francisco	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q601811	War of the Confederation	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q1029718	Paraná Basin	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q1072272	economy of South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q1074731	chiripa	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q2070113	Christian Democrat Organization of America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q2919158	NILO-N	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q3259723	Los Calchakis	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q4204142	Spanish–Portuguese War	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q8250657	bombacha	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q9055005	2009 flu pandemic in South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q9650688	Q9650688	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q10270864	education in South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q10303026	Q10303026	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q10336504	snow in South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q16246594	football in South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q16541160	Codasur South American Rally Championship	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q17062449	aguapanela	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q18048387	Central Andes	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q47251644	South American Alpine Skiing Cup	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q61876338	South America Cycling Team	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q86694744	COVID-19 pandemic in South America	http://www.wikidata.org/entity/Q18	South America
http://www.wikidata.org/entity/Q80949	April Fools' Day	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q120182	North Sea flood of 2007	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q253018	Viking Age Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q314003	Stolpersteine	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q592271	football in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q649930	Finnmarksløpet	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q705222	Petsamo–Kirkenes Offensive	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q737185	cinema of Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1379783	economy of Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1771974	Norwegian union dissolution referendum	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q1773170	Storofsen	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q2740462	education in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q4854784	bandy in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q5084679	Norwegian Campaign	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q5510561	futsal in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q6514328	Norwegian monarchy plebiscite	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q6516150	New Year's Day Storm	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q7096876	Operation Catechism	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q7096999	Operation Doomsday	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q7378299	rugby league in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q7378443	rugby union in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q7388809	SAS Masters	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q10537272	ice hockey in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q10589715	motorsports in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q10676512	sport in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q12718866	South Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q14866847	Sunset at Montmajour	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q16577784	2020 European Men's Handball Championship	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q16984087	higher education in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q18646808	skiing in Norway	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q19387039	Rugby football in Norway	http://www.wikidata.org/entity/Q20	Norway
